nuts_id;nuts_region_order;nuts_country_order;nuts_level;nuts_country_official;nuts_1_official;nuts_2_official;nuts_3_official;nuts_country_latin;nuts_1_latin;nuts_2_latin;nuts_3_latin
"DE942";"409";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Emden, Kreisfreie Stadt";"Deutschland";"Niedersachsen";"Weser-Ems";"Emden, Kreisfreie Stadt"
"DE943";"410";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Oldenburg (Oldenburg), Kreisfreie Stadt";"Deutschland";"Niedersachsen";"Weser-Ems";"Oldenburg (Oldenburg), Kreisfreie Stadt"
"DE944";"411";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Osnabrück, Kreisfreie Stadt";"Deutschland";"Niedersachsen";"Weser-Ems";"Osnabrück, Kreisfreie Stadt"
"DE945";"412";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Wilhelmshaven, Kreisfreie Stadt";"Deutschland";"Niedersachsen";"Weser-Ems";"Wilhelmshaven, Kreisfreie Stadt"
"DE946";"413";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Ammerland";"Deutschland";"Niedersachsen";"Weser-Ems";"Ammerland"
"DE947";"414";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Aurich";"Deutschland";"Niedersachsen";"Weser-Ems";"Aurich"
"DE948";"415";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Cloppenburg";"Deutschland";"Niedersachsen";"Weser-Ems";"Cloppenburg"
"DE949";"416";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Emsland";"Deutschland";"Niedersachsen";"Weser-Ems";"Emsland"
"DE94A";"417";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Friesland (DE)";"Deutschland";"Niedersachsen";"Weser-Ems";"Friesland (DE)"
"DE94B";"418";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Grafschaft Bentheim";"Deutschland";"Niedersachsen";"Weser-Ems";"Grafschaft Bentheim"
"DE94C";"419";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Leer";"Deutschland";"Niedersachsen";"Weser-Ems";"Leer"
"DE94D";"420";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Oldenburg, Landkreis";"Deutschland";"Niedersachsen";"Weser-Ems";"Oldenburg, Landkreis"
"DE94E";"421";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Osnabrück, Landkreis";"Deutschland";"Niedersachsen";"Weser-Ems";"Osnabrück, Landkreis"
"DE94F";"422";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Vechta";"Deutschland";"Niedersachsen";"Weser-Ems";"Vechta"
"DE94G";"423";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Wesermarsch";"Deutschland";"Niedersachsen";"Weser-Ems";"Wesermarsch"
"DE94H";"424";"5";"3";"Deutschland";"Niedersachsen";"Weser-Ems";"Wittmund";"Deutschland";"Niedersachsen";"Weser-Ems";"Wittmund"
"DEA11";"427";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Düsseldorf, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Düsseldorf, Kreisfreie Stadt"
"DEA12";"428";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Duisburg, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Duisburg, Kreisfreie Stadt"
"DEA13";"429";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Essen, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Essen, Kreisfreie Stadt"
"DEA14";"430";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Krefeld, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Krefeld, Kreisfreie Stadt"
"DEA15";"431";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Mönchengladbach, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Mönchengladbach, Kreisfreie Stadt"
"DEA16";"432";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Mülheim an der Ruhr, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Mülheim an der Ruhr, Kreisfreie Stadt"
"DEA17";"433";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Oberhausen, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Oberhausen, Kreisfreie Stadt"
"DEA18";"434";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Remscheid, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Remscheid, Kreisfreie Stadt"
"DEA19";"435";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Solingen, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Solingen, Kreisfreie Stadt"
"DEA1A";"436";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Wuppertal, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Wuppertal, Kreisfreie Stadt"
"DEA1B";"437";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Kleve";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Kleve"
"DEA1C";"438";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Mettmann";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Mettmann"
"DEA1D";"439";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Rhein-Kreis Neuss";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Rhein-Kreis Neuss"
"DEA1E";"440";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Viersen";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Viersen"
"DEA1F";"441";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Wesel";"Deutschland";"Nordrhein-Westfalen";"Düsseldorf";"Wesel"
"DEA22";"443";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Bonn, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Köln";"Bonn, Kreisfreie Stadt"
"DEA23";"444";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Köln, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Köln";"Köln, Kreisfreie Stadt"
"DEA24";"445";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Leverkusen, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Köln";"Leverkusen, Kreisfreie Stadt"
"DEA26";"446";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Düren";"Deutschland";"Nordrhein-Westfalen";"Köln";"Düren"
"DEA27";"447";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Rhein-Erft-Kreis";"Deutschland";"Nordrhein-Westfalen";"Köln";"Rhein-Erft-Kreis"
"DEA28";"448";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Euskirchen";"Deutschland";"Nordrhein-Westfalen";"Köln";"Euskirchen"
"DEA29";"449";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Heinsberg";"Deutschland";"Nordrhein-Westfalen";"Köln";"Heinsberg"
"DEA2A";"450";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Oberbergischer Kreis";"Deutschland";"Nordrhein-Westfalen";"Köln";"Oberbergischer Kreis"
"DEA2B";"451";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Rheinisch-Bergischer Kreis";"Deutschland";"Nordrhein-Westfalen";"Köln";"Rheinisch-Bergischer Kreis"
"DEA2C";"452";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Rhein-Sieg-Kreis";"Deutschland";"Nordrhein-Westfalen";"Köln";"Rhein-Sieg-Kreis"
"DEA2D";"453";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Köln";"Städteregion Aachen";"Deutschland";"Nordrhein-Westfalen";"Köln";"Städteregion Aachen"
"DEA31";"455";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Bottrop, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Münster";"Bottrop, Kreisfreie Stadt"
"DEA32";"456";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Gelsenkirchen, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Münster";"Gelsenkirchen, Kreisfreie Stadt"
"DEA33";"457";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Münster, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Münster";"Münster, Kreisfreie Stadt"
"DEA34";"458";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Borken";"Deutschland";"Nordrhein-Westfalen";"Münster";"Borken"
"DEA35";"459";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Coesfeld";"Deutschland";"Nordrhein-Westfalen";"Münster";"Coesfeld"
"DEA36";"460";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Recklinghausen";"Deutschland";"Nordrhein-Westfalen";"Münster";"Recklinghausen"
"DEA37";"461";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Steinfurt";"Deutschland";"Nordrhein-Westfalen";"Münster";"Steinfurt"
"DEA38";"462";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Münster";"Warendorf";"Deutschland";"Nordrhein-Westfalen";"Münster";"Warendorf"
"DEA41";"464";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Bielefeld, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Bielefeld, Kreisfreie Stadt"
"DEA42";"465";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Gütersloh";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Gütersloh"
"DEA43";"466";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Herford";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Herford"
"DEA44";"467";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Höxter";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Höxter"
"DEA45";"468";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Lippe";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Lippe"
"DEA46";"469";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Minden-Lübbecke";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Minden-Lübbecke"
"DEA47";"470";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Paderborn";"Deutschland";"Nordrhein-Westfalen";"Detmold";"Paderborn"
"DEA51";"472";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Bochum, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Bochum, Kreisfreie Stadt"
"DEA52";"473";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Dortmund, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Dortmund, Kreisfreie Stadt"
"DEA53";"474";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Hagen, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Hagen, Kreisfreie Stadt"
"DEA54";"475";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Hamm, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Hamm, Kreisfreie Stadt"
"DEA55";"476";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Herne, Kreisfreie Stadt";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Herne, Kreisfreie Stadt"
"DEA56";"477";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Ennepe-Ruhr-Kreis";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Ennepe-Ruhr-Kreis"
"DEA57";"478";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Hochsauerlandkreis";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Hochsauerlandkreis"
"DEA58";"479";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Märkischer Kreis";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Märkischer Kreis"
"DEA59";"480";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Olpe";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Olpe"
"DEA5A";"481";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Siegen-Wittgenstein";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Siegen-Wittgenstein"
"DEA5B";"482";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Soest";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Soest"
"DEA5C";"483";"5";"3";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Unna";"Deutschland";"Nordrhein-Westfalen";"Arnsberg";"Unna"
"DEB11";"486";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Koblenz, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Koblenz, Kreisfreie Stadt"
"DEB12";"487";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Ahrweiler";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Ahrweiler"
"DEB13";"488";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Altenkirchen (Westerwald)";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Altenkirchen (Westerwald)"
"DEB14";"489";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Bad Kreuznach";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Bad Kreuznach"
"DEB15";"490";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Birkenfeld";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Birkenfeld"
"DEB17";"491";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Mayen-Koblenz";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Mayen-Koblenz"
"DEB18";"492";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Neuwied";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Neuwied"
"DEB1A";"493";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Rhein-Lahn-Kreis";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Rhein-Lahn-Kreis"
"DEB1B";"494";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Westerwaldkreis";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Westerwaldkreis"
"DEB1C";"495";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Cochem-Zell";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Cochem-Zell"
"DEB1D";"496";"5";"3";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Rhein-Hunsrück-Kreis";"Deutschland";"Rheinland-Pfalz";"Koblenz";"Rhein-Hunsrück-Kreis"
"DEB21";"498";"5";"3";"Deutschland";"Rheinland-Pfalz";"Trier";"Trier, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Trier";"Trier, Kreisfreie Stadt"
"DEB22";"499";"5";"3";"Deutschland";"Rheinland-Pfalz";"Trier";"Bernkastel-Wittlich";"Deutschland";"Rheinland-Pfalz";"Trier";"Bernkastel-Wittlich"
"DEB23";"500";"5";"3";"Deutschland";"Rheinland-Pfalz";"Trier";"Eifelkreis Bitburg-Prüm";"Deutschland";"Rheinland-Pfalz";"Trier";"Eifelkreis Bitburg-Prüm"
"DEB24";"501";"5";"3";"Deutschland";"Rheinland-Pfalz";"Trier";"Vulkaneifel";"Deutschland";"Rheinland-Pfalz";"Trier";"Vulkaneifel"
"DEB25";"502";"5";"3";"Deutschland";"Rheinland-Pfalz";"Trier";"Trier-Saarburg";"Deutschland";"Rheinland-Pfalz";"Trier";"Trier-Saarburg"
"DEB31";"504";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Frankenthal (Pfalz), Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Frankenthal (Pfalz), Kreisfreie Stadt"
"DEB32";"505";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Kaiserslautern, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Kaiserslautern, Kreisfreie Stadt"
"DEB33";"506";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Landau in der Pfalz, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Landau in der Pfalz, Kreisfreie Stadt"
"DEB34";"507";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Ludwigshafen am Rhein, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Ludwigshafen am Rhein, Kreisfreie Stadt"
"DEB35";"508";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Mainz, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Mainz, Kreisfreie Stadt"
"DEB36";"509";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Neustadt an der Weinstraße, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Neustadt an der Weinstraße, Kreisfreie Stadt"
"DEB37";"510";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Pirmasens, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Pirmasens, Kreisfreie Stadt"
"DEB38";"511";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Speyer, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Speyer, Kreisfreie Stadt"
"DEB39";"512";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Worms, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Worms, Kreisfreie Stadt"
"DEB3A";"513";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Zweibrücken, Kreisfreie Stadt";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Zweibrücken, Kreisfreie Stadt"
"DEB3B";"514";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Alzey-Worms";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Alzey-Worms"
"DEB3C";"515";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Bad Dürkheim";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Bad Dürkheim"
"DEB3D";"516";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Donnersbergkreis";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Donnersbergkreis"
"DEB3E";"517";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Germersheim";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Germersheim"
"DEB3F";"518";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Kaiserslautern, Landkreis";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Kaiserslautern, Landkreis"
"DEB3G";"519";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Kusel";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Kusel"
"DEB3H";"520";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Südliche Weinstraße";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Südliche Weinstraße"
"DEB3I";"521";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Rhein-Pfalz-Kreis";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Rhein-Pfalz-Kreis"
"DEB3J";"522";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Mainz-Bingen";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Mainz-Bingen"
"DEB3K";"523";"5";"3";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Südwestpfalz";"Deutschland";"Rheinland-Pfalz";"Rheinhessen-Pfalz";"Südwestpfalz"
"DEC01";"526";"5";"3";"Deutschland";"Saarland";"Saarland";"Regionalverband Saarbrücken";"Deutschland";"Saarland";"Saarland";"Regionalverband Saarbrücken"
"DEC02";"527";"5";"3";"Deutschland";"Saarland";"Saarland";"Merzig-Wadern";"Deutschland";"Saarland";"Saarland";"Merzig-Wadern"
"DEC03";"528";"5";"3";"Deutschland";"Saarland";"Saarland";"Neunkirchen";"Deutschland";"Saarland";"Saarland";"Neunkirchen"
"DEC04";"529";"5";"3";"Deutschland";"Saarland";"Saarland";"Saarlouis";"Deutschland";"Saarland";"Saarland";"Saarlouis"
"DEC05";"530";"5";"3";"Deutschland";"Saarland";"Saarland";"Saarpfalz-Kreis";"Deutschland";"Saarland";"Saarland";"Saarpfalz-Kreis"
"DEC06";"531";"5";"3";"Deutschland";"Saarland";"Saarland";"St. Wendel";"Deutschland";"Saarland";"Saarland";"St. Wendel"
"DED21";"534";"5";"3";"Deutschland";"Sachsen";"Dresden";"Dresden, Kreisfreie Stadt";"Deutschland";"Sachsen";"Dresden";"Dresden, Kreisfreie Stadt"
"DED2C";"535";"5";"3";"Deutschland";"Sachsen";"Dresden";"Bautzen";"Deutschland";"Sachsen";"Dresden";"Bautzen"
"DED2D";"536";"5";"3";"Deutschland";"Sachsen";"Dresden";"Görlitz";"Deutschland";"Sachsen";"Dresden";"Görlitz"
"DED2E";"537";"5";"3";"Deutschland";"Sachsen";"Dresden";"Meißen";"Deutschland";"Sachsen";"Dresden";"Meißen"
"DED2F";"538";"5";"3";"Deutschland";"Sachsen";"Dresden";"Sächsische Schweiz-Osterzgebirge";"Deutschland";"Sachsen";"Dresden";"Sächsische Schweiz-Osterzgebirge"
"DED41";"540";"5";"3";"Deutschland";"Sachsen";"Chemnitz";"Chemnitz, Kreisfreie Stadt";"Deutschland";"Sachsen";"Chemnitz";"Chemnitz, Kreisfreie Stadt"
"DED42";"541";"5";"3";"Deutschland";"Sachsen";"Chemnitz";"Erzgebirgskreis";"Deutschland";"Sachsen";"Chemnitz";"Erzgebirgskreis"
"DED43";"542";"5";"3";"Deutschland";"Sachsen";"Chemnitz";"Mittelsachsen";"Deutschland";"Sachsen";"Chemnitz";"Mittelsachsen"
"DED44";"543";"5";"3";"Deutschland";"Sachsen";"Chemnitz";"Vogtlandkreis";"Deutschland";"Sachsen";"Chemnitz";"Vogtlandkreis"
"DED45";"544";"5";"3";"Deutschland";"Sachsen";"Chemnitz";"Zwickau";"Deutschland";"Sachsen";"Chemnitz";"Zwickau"
"DED51";"546";"5";"3";"Deutschland";"Sachsen";"Leipzig";"Leipzig, Kreisfreie Stadt";"Deutschland";"Sachsen";"Leipzig";"Leipzig, Kreisfreie Stadt"
"DED52";"547";"5";"3";"Deutschland";"Sachsen";"Leipzig";"Leipzig";"Deutschland";"Sachsen";"Leipzig";"Leipzig"
"DED53";"548";"5";"3";"Deutschland";"Sachsen";"Leipzig";"Nordsachsen";"Deutschland";"Sachsen";"Leipzig";"Nordsachsen"
"DEE01";"551";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Dessau-Roßlau, Kreisfreie Stadt";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Dessau-Roßlau, Kreisfreie Stadt"
"DEE02";"552";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Halle (Saale), Kreisfreie Stadt";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Halle (Saale), Kreisfreie Stadt"
"DEE03";"553";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Magdeburg, Kreisfreie Stadt";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Magdeburg, Kreisfreie Stadt"
"DEE04";"554";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Altmarkkreis Salzwedel";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Altmarkkreis Salzwedel"
"DEE05";"555";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Anhalt-Bitterfeld";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Anhalt-Bitterfeld"
"DEE06";"556";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Jerichower Land";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Jerichower Land"
"DEE07";"557";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Börde";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Börde"
"DEE08";"558";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Burgenlandkreis";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Burgenlandkreis"
"DEE09";"559";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Harz";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Harz"
"DEE0A";"560";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Mansfeld-Südharz";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Mansfeld-Südharz"
"DEE0B";"561";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Saalekreis";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Saalekreis"
"DEE0C";"562";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Salzlandkreis";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Salzlandkreis"
"DEE0D";"563";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Stendal";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Stendal"
"DEE0E";"564";"5";"3";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Wittenberg";"Deutschland";"Sachsen-Anhalt";"Sachsen-Anhalt";"Wittenberg"
"DEF01";"567";"5";"3";"Deutschland";"Schleswig-Holstein";"Schleswig-Holstein";"Flensburg, Kreisfreie Stadt";"Deutschland";"Schleswig-Holstein";"Schleswig-Holstein";"Flensburg, Kreisfreie Stadt"
"DEF02";"568";"5";"3";"Deutschland";"Schleswig-Holstein";"Schleswig-Holstein";"Kiel, Kreisfreie Stadt";"Deutschland";"Schleswig-Holstein";"Schleswig-Holstein";"Kiel, Kreisfreie Stadt"
